school;pool;pmi;user0;user1;user2;user3;user4;user5;user6
0;384.8430769;926.25;;;;;;;
0;384.8430769;940.5;;;;;;;
0;384.8430769;954.75;;;;;;;
0;384.8430769;969;;;;;;;
0;385.1630769;978.5;;;;;;;
0;385.1630769;988;;;;;;;
0;385.1630769;997.5;;;;;;;
0;385.1630769;1007;;;;;;;
0;385.8276923;973.75;;;;;;;
0;385.8276923;940.5;;;;;;;
0;385.8276923;907.25;;;;;;;
0;385.8276923;874;;;;;;;
0;387.6;888.25;;;;;;;
0;387.6;902.5;;;;;;;
0;387.6;916.75;;;;;;;
0;387.6;931;;;;;;;
0;389.2738462;940.5;;;;;;;
0;389.2738462;950;;;;;;;
0;389.2738462;959.5;;;;;;;
0;389.2738462;969;;;;;;;
0;393.0153846;959.5;;;;;;;
0;393.0153846;950;;;;;;;
0;393.0153846;940.5;;;;;;;
0;393.0153846;931;;;;;;;
0;395.8953846;817;;;;;;;
0;395.8953846;703;;;;;;;
0;395.8953846;589;;;;;;;
0;395.8953846;475;;;;;;;
0;399.7846154;460.75;;;;;;;
0;399.7846154;446.5;;;;;;;
0;399.7846154;432.25;;;;;;;
0;399.7846154;418;;;;;;;
0;401.6307692;413.25;;;;;;;
0;401.6307692;408.5;;;;;;;
0;401.6307692;403.75;;;;;;;
0;401.6307692;399;;;;;;;
0;403.4030769;394.25;;;;;;;
0;403.4030769;389.5;;;;;;;
0;403.4030769;384.75;;;;;;;
0;403.4030769;380;;;;;;;
0;404.3876923;380;;;;;;;
0;404.3876923;380;;;;;;;
0;404.3876923;380;;;;;;;
0;404.3876923;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
500;410;912;;;;;;;
491.4545455;410;907.25;;;;;;;
491.4545455;410;902.5;;;;;;;
491.4545455;410;897.75;;;;;;;
491.4545455;410;893;;;;;;;
463.6363636;405.0769231;916.75;;;;;;;
463.6363636;405.0769231;940.5;;;;;;;
463.6363636;405.0769231;964.25;;;;;;;
463.6363636;405.0769231;988;;;;;;;
400;396.4615385;978.5;;;;;;;
400;396.4615385;969;;;;;;;
400;396.4615385;959.5;;;;;;;
400;396.4615385;950;;;;;;;
370.1818182;392.4246154;935.75;;;;;;;
370.1818182;392.4246154;921.5;;;;;;;
370.1818182;392.4246154;907.25;;;;;;;
370.1818182;392.4246154;893;;;;;;;
357.6363636;390.7261538;897.75;;;;;;;
357.6363636;390.7261538;902.5;;;;;;;
357.6363636;390.7261538;907.25;;;;;;;
357.6363636;390.7261538;912;;;;;;;
351.6363636;389.9138462;926.25;;;;;;;
351.6363636;389.9138462;940.5;;;;;;;
351.6363636;389.9138462;954.75;;;;;;;
351.6363636;389.9138462;969;;;;;;;
347.4545455;389.3476923;978.5;;;;;;;
347.4545455;389.3476923;988;;;;;;;
347.4545455;389.3476923;997.5;;;;;;;
347.4545455;389.3476923;1007;;;;;;;
350.1818182;389.7169231;973.75;;;;;;;
350.1818182;389.7169231;940.5;;;;;;;
350.1818182;389.7169231;907.25;;;;;;;
350.1818182;389.7169231;874;;;;;;;
360.5454545;391.12;888.25;;;;;;;
360.5454545;391.12;902.5;;;;;;;
360.5454545;391.12;916.75;;;;;;;
360.5454545;391.12;931;;;;;;;
383.4545455;394.2215385;940.5;;;;;;;
383.4545455;394.2215385;950;;;;;;;
383.4545455;394.2215385;959.5;;;;;;;
383.4545455;394.2215385;969;;;;;;;
399.4545455;396.3876923;959.5;;;;;;;
399.4545455;396.3876923;950;;;;;;;
399.4545455;396.3876923;940.5;;;;;;;
399.4545455;396.3876923;931;;;;;;;
0;398.6030769;817;;;;;;;
0;398.6030769;703;;;;;;;
0;398.6030769;589;;;;;;;
0;398.6030769;475;;;;;;;
0;400.2769231;460.75;;;;;;;
0;400.2769231;446.5;;;;;;;
0;400.2769231;432.25;;;;;;;
0;400.2769231;418;;;;;;;
0;401.8769231;413.25;;;;;;;
0;401.8769231;408.5;;;;;;;
0;401.8769231;403.75;;;;;;;
0;401.8769231;399;;;;;;;
0;403.3538462;394.25;;;;;;;
0;403.3538462;389.5;;;;;;;
0;403.3538462;384.75;;;;;;;
0;403.3538462;380;;;;;;;
0;405.0030769;380;;;;;;;
0;405.0030769;380;;;;;;;
0;405.0030769;380;;;;;;;
0;405.0030769;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
500;410;912;;;;;;;
499.6363636;410;907.25;;;;;;;
499.6363636;410;902.5;;;;;;;
499.6363636;410;897.75;;;;;;;
499.6363636;410;893;;;;;;;
472;406.2092308;916.75;;;;;;;
472;406.2092308;940.5;;;;;;;
472;406.2092308;964.25;;;;;;;
472;406.2092308;988;;;;;;;
400.3636364;396.5107692;978.5;;;;;;;
400.3636364;396.5107692;969;;;;;;;
400.3636364;396.5107692;959.5;;;;;;;
400.3636364;396.5107692;950;;;;;;;
371.0909091;392.5476923;935.75;;;;;;;
371.0909091;392.5476923;921.5;;;;;;;
371.0909091;392.5476923;907.25;;;;;;;
371.0909091;392.5476923;893;;;;;;;
351.2727273;389.8646154;897.75;;;;;;;
351.2727273;389.8646154;902.5;;;;;;;
351.2727273;389.8646154;907.25;;;;;;;
351.2727273;389.8646154;912;;;;;;;
340.9090909;388.4615385;926.25;;;;;;;
340.9090909;388.4615385;940.5;;;;;;;
340.9090909;388.4615385;954.75;;;;;;;
340.9090909;388.4615385;969;;;;;;;
339.8181818;388.3138462;978.5;;;;;;;
339.8181818;388.3138462;988;;;;;;;
339.8181818;388.3138462;997.5;;;;;;;
339.8181818;388.3138462;1007;;;;;;;
344;388.88;973.75;;;;;;;
344;388.88;940.5;;;;;;;
344;388.88;907.25;;;;;;;
344;388.88;874;;;;;;;
361.4545455;391.2430769;888.25;;;;;;;
361.4545455;391.2430769;902.5;;;;;;;
361.4545455;391.2430769;916.75;;;;;;;
361.4545455;391.2430769;931;;;;;;;
381.4545455;393.9507692;940.5;;;;;;;
381.4545455;393.9507692;950;;;;;;;
381.4545455;393.9507692;959.5;;;;;;;
381.4545455;393.9507692;969;;;;;;;
408.3636364;397.5938462;959.5;;;;;;;
408.3636364;397.5938462;950;;;;;;;
408.3636364;397.5938462;940.5;;;;;;;
408.3636364;397.5938462;931;;;;;;;
0;401.7538462;817;;;;;;;
0;401.7538462;703;;;;;;;
0;401.7538462;589;;;;;;;
0;401.7538462;475;;;;;;;
0;403.6738462;460.75;;;;;;;
0;403.6738462;446.5;;;;;;;
0;403.6738462;432.25;;;;;;;
0;403.6738462;418;;;;;;;
0;405.6676923;413.25;;;;;;;
0;405.6676923;408.5;;;;;;;
0;405.6676923;403.75;;;;;;;
0;405.6676923;399;;;;;;;
0;407.1938462;394.25;;;;;;;
0;407.1938462;389.5;;;;;;;
0;407.1938462;384.75;;;;;;;
0;407.1938462;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
500;410;912;;;;;;;
500;410;907.25;;;;;;;
500;410;902.5;;;;;;;
500;410;897.75;;;;;;;
500;410;893;;;;;;;
488.1818182;410;916.75;;;;;;;
488.1818182;410;940.5;;;;;;;
488.1818182;410;964.25;;;;;;;
488.1818182;410;988;;;;;;;
414;398.3569231;978.5;;;;;;;
414;398.3569231;969;;;;;;;
414;398.3569231;959.5;;;;;;;
414;398.3569231;950;;;;;;;
377.2727273;393.3846154;935.75;;;;;;;
377.2727273;393.3846154;921.5;;;;;;;
377.2727273;393.3846154;907.25;;;;;;;
377.2727273;393.3846154;893;;;;;;;
356.5454545;390.5784615;897.75;;;;;;;
356.5454545;390.5784615;902.5;;;;;;;
356.5454545;390.5784615;907.25;;;;;;;
356.5454545;390.5784615;912;;;;;;;
346.7272727;389.2492308;926.25;;;;;;;
346.7272727;389.2492308;940.5;;;;;;;
346.7272727;389.2492308;954.75;;;;;;;
346.7272727;389.2492308;969;;;;;;;
342.3636364;388.6584615;978.5;;;;;;;
342.3636364;388.6584615;988;;;;;;;
342.3636364;388.6584615;997.5;;;;;;;
342.3636364;388.6584615;1007;;;;;;;
342.3636364;388.6584615;973.75;;;;;;;
342.3636364;388.6584615;940.5;;;;;;;
342.3636364;388.6584615;907.25;;;;;;;
342.3636364;388.6584615;874;;;;;;;
357.2727273;390.6769231;888.25;;;;;;;
357.2727273;390.6769231;902.5;;;;;;;
357.2727273;390.6769231;916.75;;;;;;;
357.2727273;390.6769231;931;;;;;;;
359.8181818;391.0215385;940.5;;;;;;;
359.8181818;391.0215385;950;;;;;;;
359.8181818;391.0215385;959.5;;;;;;;
359.8181818;391.0215385;969;;;;;;;
376.5454545;393.2861538;959.5;;;;;;;
376.5454545;393.2861538;950;;;;;;;
376.5454545;393.2861538;940.5;;;;;;;
376.5454545;393.2861538;931;;;;;;;
0;395.5261538;817;;;;;;;
0;395.5261538;703;;;;;;;
0;395.5261538;589;;;;;;;
0;395.5261538;475;;;;;;;
0;402.0492308;460.75;;;;;;;
0;402.0492308;446.5;;;;;;;
0;402.0492308;432.25;;;;;;;
0;402.0492308;418;;;;;;;
0;405.5446154;413.25;;;;;;;
0;405.5446154;408.5;;;;;;;
0;405.5446154;403.75;;;;;;;
0;405.5446154;399;;;;;;;
0;407.4892308;394.25;;;;;;;
0;407.4892308;389.5;;;;;;;
0;407.4892308;384.75;;;;;;;
0;407.4892308;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
498.7272727;410;912;;;;;;;
470;405.9384615;907.25;;;;;;;
470;405.9384615;902.5;;;;;;;
470;405.9384615;897.75;;;;;;;
470;405.9384615;893;;;;;;;
436.1818182;401.36;916.75;;;;;;;
436.1818182;401.36;940.5;;;;;;;
436.1818182;401.36;964.25;;;;;;;
436.1818182;401.36;988;;;;;;;
385.6363636;394.5169231;978.5;;;;;;;
385.6363636;394.5169231;969;;;;;;;
385.6363636;394.5169231;959.5;;;;;;;
385.6363636;394.5169231;950;;;;;;;
344.3636364;388.9292308;935.75;;;;;;;
344.3636364;388.9292308;921.5;;;;;;;
344.3636364;388.9292308;907.25;;;;;;;
344.3636364;388.9292308;893;;;;;;;
323.6363636;386.1230769;897.75;;;;;;;
323.6363636;386.1230769;902.5;;;;;;;
323.6363636;386.1230769;907.25;;;;;;;
323.6363636;386.1230769;912;;;;;;;
306.9090909;383.8584615;926.25;;;;;;;
306.9090909;383.8584615;940.5;;;;;;;
306.9090909;383.8584615;954.75;;;;;;;
306.9090909;383.8584615;969;;;;;;;
307.4545455;383.9323077;978.5;;;;;;;
307.4545455;383.9323077;988;;;;;;;
307.4545455;383.9323077;997.5;;;;;;;
307.4545455;383.9323077;1007;;;;;;;
316.9090909;385.2123077;973.75;;;;;;;
316.9090909;385.2123077;940.5;;;;;;;
316.9090909;385.2123077;907.25;;;;;;;
316.9090909;385.2123077;874;;;;;;;
331.6363636;387.2061538;888.25;;;;;;;
331.6363636;387.2061538;902.5;;;;;;;
331.6363636;387.2061538;916.75;;;;;;;
331.6363636;387.2061538;931;;;;;;;
329.8181818;386.96;940.5;;;;;;;
329.8181818;386.96;950;;;;;;;
329.8181818;386.96;959.5;;;;;;;
329.8181818;386.96;969;;;;;;;
344;388.88;959.5;;;;;;;
344;388.88;950;;;;;;;
344;388.88;940.5;;;;;;;
344;388.88;931;;;;;;;
0;390.5784615;817;;;;;;;
0;390.5784615;703;;;;;;;
0;390.5784615;589;;;;;;;
0;390.5784615;475;;;;;;;
0;392.6461538;460.75;;;;;;;
0;392.6461538;446.5;;;;;;;
0;392.6461538;432.25;;;;;;;
0;392.6461538;418;;;;;;;
0;394.7138462;413.25;;;;;;;
0;394.7138462;408.5;;;;;;;
0;394.7138462;403.75;;;;;;;
0;394.7138462;399;;;;;;;
0;396.0430769;394.25;;;;;;;
0;396.0430769;389.5;;;;;;;
0;396.0430769;384.75;;;;;;;
0;396.0430769;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
472.7272727;406.3076923;912;;;;;;;
444.9090909;402.5415385;907.25;;;;;;;
444.9090909;402.5415385;902.5;;;;;;;
444.9090909;402.5415385;897.75;;;;;;;
444.9090909;402.5415385;893;;;;;;;
427.6363636;400.2030769;916.75;;;;;;;
427.6363636;400.2030769;940.5;;;;;;;
427.6363636;400.2030769;964.25;;;;;;;
427.6363636;400.2030769;988;;;;;;;
405.6363636;397.2246154;978.5;;;;;;;
405.6363636;397.2246154;969;;;;;;;
405.6363636;397.2246154;959.5;;;;;;;
405.6363636;397.2246154;950;;;;;;;
387.6363636;394.7876923;935.75;;;;;;;
387.6363636;394.7876923;921.5;;;;;;;
387.6363636;394.7876923;907.25;;;;;;;
387.6363636;394.7876923;893;;;;;;;
368.7272727;392.2276923;897.75;;;;;;;
368.7272727;392.2276923;902.5;;;;;;;
368.7272727;392.2276923;907.25;;;;;;;
368.7272727;392.2276923;912;;;;;;;
308.9090909;384.1292308;926.25;;;;;;;
308.9090909;384.1292308;940.5;;;;;;;
308.9090909;384.1292308;954.75;;;;;;;
308.9090909;384.1292308;969;;;;;;;
300.9090909;383.0461538;978.5;;;;;;;
300.9090909;383.0461538;988;;;;;;;
300.9090909;383.0461538;997.5;;;;;;;
300.9090909;383.0461538;1007;;;;;;;
298.7272727;382.7507692;973.75;;;;;;;
298.7272727;382.7507692;940.5;;;;;;;
298.7272727;382.7507692;907.25;;;;;;;
298.7272727;382.7507692;874;;;;;;;
294.5454545;382.1846154;888.25;;;;;;;
294.5454545;382.1846154;902.5;;;;;;;
294.5454545;382.1846154;916.75;;;;;;;
294.5454545;382.1846154;931;;;;;;;
306.1818182;383.76;940.5;;;;;;;
306.1818182;383.76;950;;;;;;;
306.1818182;383.76;959.5;;;;;;;
306.1818182;383.76;969;;;;;;;
325.0909091;386.32;959.5;;;;;;;
325.0909091;386.32;950;;;;;;;
325.0909091;386.32;940.5;;;;;;;
325.0909091;386.32;931;;;;;;;
0;391.2184615;817;;;;;;;
0;391.2184615;703;;;;;;;
0;391.2184615;589;;;;;;;
0;391.2184615;475;;;;;;;
0;394.96;460.75;;;;;;;
0;394.96;446.5;;;;;;;
0;394.96;432.25;;;;;;;
0;394.96;418;;;;;;;
0;400.7446154;413.25;;;;;;;
0;400.7446154;408.5;;;;;;;
0;400.7446154;403.75;;;;;;;
0;400.7446154;399;;;;;;;
0;404.9538462;394.25;;;;;;;
0;404.9538462;389.5;;;;;;;
0;404.9538462;384.75;;;;;;;
0;404.9538462;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;410;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
500;410;912;;;;;;;
495.6363636;410;907.25;;;;;;;
495.6363636;410;902.5;;;;;;;
495.6363636;410;897.75;;;;;;;
495.6363636;410;893;;;;;;;
454.7272727;403.8707692;916.75;;;;;;;
454.7272727;403.8707692;940.5;;;;;;;
454.7272727;403.8707692;964.25;;;;;;;
454.7272727;403.8707692;988;;;;;;;
371.8181818;392.6461538;978.5;;;;;;;
371.8181818;392.6461538;969;;;;;;;
371.8181818;392.6461538;959.5;;;;;;;
371.8181818;392.6461538;950;;;;;;;
325.2727273;386.3446154;935.75;;;;;;;
325.2727273;386.3446154;921.5;;;;;;;
325.2727273;386.3446154;907.25;;;;;;;
325.2727273;386.3446154;893;;;;;;;
306.1818182;383.76;897.75;;;;;;;
306.1818182;383.76;902.5;;;;;;;
306.1818182;383.76;907.25;;;;;;;
306.1818182;383.76;912;;;;;;;
297.2727273;382.5538462;926.25;;;;;;;
297.2727273;382.5538462;940.5;;;;;;;
297.2727273;382.5538462;954.75;;;;;;;
297.2727273;382.5538462;969;;;;;;;
294.1818182;382.1353846;978.5;;;;;;;
294.1818182;382.1353846;988;;;;;;;
294.1818182;382.1353846;997.5;;;;;;;
294.1818182;382.1353846;1007;;;;;;;
298;382.6523077;973.75;;;;;;;
298;382.6523077;940.5;;;;;;;
298;382.6523077;907.25;;;;;;;
298;382.6523077;874;;;;;;;
0;384.2030769;888.25;;;;;;;
0;384.2030769;902.5;;;;;;;
0;384.2030769;916.75;;;;;;;
0;384.2030769;931;;;;;;;
0;384.5723077;940.5;;;;;;;
0;384.5723077;950;;;;;;;
0;384.5723077;959.5;;;;;;;
0;384.5723077;969;;;;;;;
0;386.8123077;959.5;;;;;;;
0;386.8123077;950;;;;;;;
0;386.8123077;940.5;;;;;;;
0;386.8123077;931;;;;;;;
0;389.1753846;817;;;;;;;
0;389.1753846;703;;;;;;;
0;389.1753846;589;;;;;;;
0;389.1753846;475;;;;;;;
0;392.3261538;460.75;;;;;;;
0;392.3261538;446.5;;;;;;;
0;392.3261538;432.25;;;;;;;
0;392.3261538;418;;;;;;;
0;396.5107692;413.25;;;;;;;
0;396.5107692;408.5;;;;;;;
0;396.5107692;403.75;;;;;;;
0;396.5107692;399;;;;;;;
0;397.9384615;394.25;;;;;;;
0;397.9384615;389.5;;;;;;;
0;397.9384615;384.75;;;;;;;
0;397.9384615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;398.8984615;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;410;912;;;;;;;
0;402.1969231;907.25;;;;;;;
0;402.1969231;902.5;;;;;;;
0;402.1969231;897.75;;;;;;;
0;402.1969231;893;;;;;;;
0;397.4461538;916.75;;;;;;;
0;397.4461538;940.5;;;;;;;
0;397.4461538;964.25;;;;;;;
0;397.4461538;988;;;;;;;
0;391.5138462;978.5;;;;;;;
0;391.5138462;969;;;;;;;
0;391.5138462;959.5;;;;;;;
0;391.5138462;950;;;;;;;
0;388.5107692;935.75;;;;;;;
0;388.5107692;921.5;;;;;;;
0;388.5107692;907.25;;;;;;;
0;388.5107692;893;;;;;;;
0;386.7138462;897.75;;;;;;;
0;386.7138462;902.5;;;;;;;
0;386.7138462;907.25;;;;;;;
0;386.7138462;912;;;;;;;
0;384.7446154;926.25;;;;;;;
0;384.7446154;940.5;;;;;;;
0;384.7446154;954.75;;;;;;;
0;384.7446154;969;;;;;;;
0;384.4;978.5;;;;;;;
0;384.4;988;;;;;;;
0;384.4;997.5;;;;;;;
0;384.4;1007;;;;;;;
0;384.9661538;973.75;;;;;;;
0;384.9661538;940.5;;;;;;;
0;384.9661538;907.25;;;;;;;
0;384.9661538;874;;;;;;;
0;386;888.25;;;;;;;
0;386;902.5;;;;;;;
0;386;916.75;;;;;;;
0;386;931;;;;;;;
0;386.6646154;940.5;;;;;;;
0;386.6646154;950;;;;;;;
0;386.6646154;959.5;;;;;;;
0;386.6646154;969;;;;;;;
0;387.92;959.5;;;;;;;
0;387.92;950;;;;;;;
0;387.92;940.5;;;;;;;
0;387.92;931;;;;;;;
0;389.3723077;817;;;;;;;
0;389.3723077;703;;;;;;;
0;389.3723077;589;;;;;;;
0;389.3723077;475;;;;;;;
0;389.7907692;460.75;;;;;;;
0;389.7907692;446.5;;;;;;;
0;389.7907692;432.25;;;;;;;
0;389.7907692;418;;;;;;;
0;390.8246154;413.25;;;;;;;
0;390.8246154;408.5;;;;;;;
0;390.8246154;403.75;;;;;;;
0;390.8246154;399;;;;;;;
0;391.9815385;394.25;;;;;;;
0;391.9815385;389.5;;;;;;;
0;391.9815385;384.75;;;;;;;
0;391.9815385;380;;;;;;;
0;392.8430769;380;;;;;;;
0;392.8430769;380;;;;;;;
0;392.8430769;380;;;;;;;
0;392.8430769;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
461.6363636;404.8061538;912;;;;;;;
452.5454545;403.5753846;907.25;;;;;;;
452.5454545;403.5753846;902.5;;;;;;;
452.5454545;403.5753846;897.75;;;;;;;
452.5454545;403.5753846;893;;;;;;;
422.5454545;399.5138462;916.75;;;;;;;
422.5454545;399.5138462;940.5;;;;;;;
422.5454545;399.5138462;964.25;;;;;;;
422.5454545;399.5138462;988;;;;;;;
355.6363636;390.4553846;978.5;;;;;;;
355.6363636;390.4553846;969;;;;;;;
355.6363636;390.4553846;959.5;;;;;;;
355.6363636;390.4553846;950;;;;;;;
324.7272727;386.2707692;935.75;;;;;;;
324.7272727;386.2707692;921.5;;;;;;;
324.7272727;386.2707692;907.25;;;;;;;
324.7272727;386.2707692;893;;;;;;;
313.0909091;384.6953846;897.75;;;;;;;
313.0909091;384.6953846;902.5;;;;;;;
313.0909091;384.6953846;907.25;;;;;;;
313.0909091;384.6953846;912;;;;;;;
306.7272727;383.8338462;926.25;;;;;;;
306.7272727;383.8338462;940.5;;;;;;;
306.7272727;383.8338462;954.75;;;;;;;
306.7272727;383.8338462;969;;;;;;;
313.0909091;384.6953846;978.5;;;;;;;
313.0909091;384.6953846;988;;;;;;;
313.0909091;384.6953846;997.5;;;;;;;
313.0909091;384.6953846;1007;;;;;;;
318.5454545;385.4338462;973.75;;;;;;;
318.5454545;385.4338462;940.5;;;;;;;
318.5454545;385.4338462;907.25;;;;;;;
318.5454545;385.4338462;874;;;;;;;
325.6363636;386.3938462;888.25;;;;;;;
325.6363636;386.3938462;902.5;;;;;;;
325.6363636;386.3938462;916.75;;;;;;;
325.6363636;386.3938462;931;;;;;;;
351.8181818;389.9384615;940.5;;;;;;;
