,I_beam [W/m2],I_skydiff [W/m2],I_grounddiff [W/m2],t_amb [C]
19026,0.0,8.92,0.13,17.84
19027,0.0,8.92,0.13,17.84
19028,22.59,66.82,2.18,18.26
19029,22.59,66.82,2.18,18.26
19030,22.59,66.82,2.18,18.26
19031,22.59,66.82,2.18,18.26
19032,171.99,103.79,4.72,21.61
19033,171.99,103.79,4.72,21.61
19034,171.99,103.79,4.72,21.61
19035,171.99,103.79,4.72,21.61
19036,367.77,126.57,7.25,23.98
19037,367.77,126.57,7.25,23.98
19038,367.77,126.57,7.25,23.98
19039,367.77,126.57,7.25,23.98
19040,558.3,139.78,9.49,25.08
19041,558.3,139.78,9.49,25.08
19042,558.3,139.78,9.49,25.08
19043,558.3,139.78,9.49,25.08
19044,681.65,168.24,11.09,26.14
19045,681.65,168.24,11.09,26.14
19046,681.65,168.24,11.09,26.14
19047,681.65,168.24,11.09,26.14
19048,777.05,175.94,12.19,26.77
19049,777.05,175.94,12.19,26.77
19050,777.05,175.94,12.19,26.77
19051,777.05,175.94,12.19,26.77
19052,750.63,216.72,12.31,27.23
19053,750.63,216.72,12.31,27.23
19054,750.63,216.72,12.31,27.23
19055,750.63,216.72,12.31,27.23
19056,468.41,348.2,10.6,27.55
19057,468.41,348.2,10.6,27.55
19058,468.41,348.2,10.6,27.55
19059,468.41,348.2,10.6,27.55
19060,0.0,244.34,3.51,27.12
19061,0.0,244.34,3.51,27.12
19062,0.0,244.34,3.51,27.12
19063,0.0,244.34,3.51,27.12
19064,18.69,289.18,4.39,27.06
19065,18.69,289.18,4.39,27.06
19066,18.69,289.18,4.39,27.06
19067,18.69,289.18,4.39,27.06
19068,232.43,213.47,6.43,26.26
19069,232.43,213.47,6.43,26.26
19070,232.43,213.47,6.43,26.26
19071,232.43,213.47,6.43,26.26
19072,157.58,122.18,4.66,25.69
19073,157.58,122.18,4.66,25.69
19074,157.58,122.18,4.66,25.69
19075,157.58,122.18,4.66,25.69
19076,0.32,62.38,0.91,25.46
19077,0.32,62.38,0.91,25.46
19078,0.32,62.38,0.91,25.46
19079,0.32,62.38,0.91,25.46
19080,0.0,3.57,0.05,24.51
19081,0.0,3.57,0.05,24.51
19082,0.0,3.57,0.05,24.51
19083,0.0,3.57,0.05,24.51
19084,0.0,0.0,0.0,23.83
19085,0.0,0.0,0.0,23.83
19086,0.0,0.0,0.0,23.83
19087,0.0,0.0,0.0,23.83
19088,0.0,0.0,0.0,23.44
19089,0.0,0.0,0.0,23.44
19090,0.0,0.0,0.0,23.44
19091,0.0,0.0,0.0,23.44
19092,0.0,0.0,0.0,22.84
19093,0.0,0.0,0.0,22.84
19094,0.0,0.0,0.0,22.84
19095,0.0,0.0,0.0,22.84
19096,0.0,0.0,0.0,22.32
19097,0.0,0.0,0.0,22.32
19098,0.0,0.0,0.0,22.32
19099,0.0,0.0,0.0,22.32
19100,0.0,0.0,0.0,21.79
19101,0.0,0.0,0.0,21.79
19102,0.0,0.0,0.0,21.79
19103,0.0,0.0,0.0,21.79
19104,0.0,0.0,0.0,21.38
19105,0.0,0.0,0.0,21.38
19106,0.0,0.0,0.0,21.38
19107,0.0,0.0,0.0,21.38
19108,0.0,0.0,0.0,20.69
19109,0.0,0.0,0.0,20.69
19110,0.0,0.0,0.0,20.69
19111,0.0,0.0,0.0,20.69
19112,0.0,0.0,0.0,19.33
19113,0.0,0.0,0.0,19.33
19114,0.0,0.0,0.0,19.33
19115,0.0,0.0,0.0,19.33
19116,0.0,0.0,0.0,18.39
19117,0.0,0.0,0.0,18.39
19118,0.0,0.0,0.0,18.39
19119,0.0,0.0,0.0,18.39
19120,0.0,11.59,0.17,17.78
19121,0.0,11.59,0.17,17.78
19122,0.0,11.59,0.17,17.78
19123,0.0,11.59,0.17,17.78
19124,20.5,68.55,2.1,18.61
19125,20.5,68.55,2.1,18.61
19126,20.5,68.55,2.1,18.61
19127,20.5,68.55,2.1,18.61
19128,156.31,113.45,4.56,21.71
19129,156.31,113.45,4.56,21.71
19130,156.31,113.45,4.56,21.71
19131,156.31,113.45,4.56,21.71
19132,343.39,140.19,7.06,23.64
19133,343.39,140.19,7.06,23.64
19134,343.39,140.19,7.06,23.64
19135,343.39,140.19,7.06,23.64
19136,532.88,153.83,9.31,25.17
19137,532.88,153.83,9.31,25.17
19138,532.88,153.83,9.31,25.17
19139,532.88,153.83,9.31,25.17
19140,676.73,169.39,11.03,26.69
19141,676.73,169.39,11.03,26.69
19142,676.73,169.39,11.03,26.69
19143,676.73,169.39,11.03,26.69
19144,729.07,203.62,11.92,27.68
19145,729.07,203.62,11.92,27.68
19146,729.07,203.62,11.92,27.68
19147,729.07,203.62,11.92,27.68
19148,746.61,215.79,12.23,27.98
19149,746.61,215.79,12.23,27.98
19150,746.61,215.79,12.23,27.98
19151,746.61,215.79,12.23,27.98
19152,509.1,325.96,10.78,28.66
19153,509.1,325.96,10.78,28.66
19154,509.1,325.96,10.78,28.66
19155,509.1,325.96,10.78,28.66
19156,448.4,301.49,9.85,28.84
19157,448.4,301.49,9.85,28.84
19158,448.4,301.49,9.85,28.84
19159,448.4,301.49,9.85,28.84
19160,378.64,249.07,8.51,27.64
19161,378.64,249.07,8.51,27.64
19162,378.64,249.07,8.51,27.64
19163,378.64,249.07,8.51,27.64
19164,108.81,256.38,5.24,26.28
19165,108.81,256.38,5.24,26.28
19166,108.81,256.38,5.24,26.28
19167,108.81,256.38,5.24,26.28
19168,0.0,69.01,0.99,25.25
19169,0.0,69.01,0.99,25.25
19170,0.0,69.01,0.99,25.25
19171,0.0,69.01,0.99,25.25
19172,0.0,17.72,0.25,25.38
19173,0.0,17.72,0.25,25.38
19174,0.0,17.72,0.25,25.38
19175,0.0,17.72,0.25,25.38
19176,0.0,14.27,0.21,25.2
19177,0.0,14.27,0.21,25.2
19178,0.0,14.27,0.21,25.2
19179,0.0,14.27,0.21,25.2
19180,0.0,0.0,0.0,24.13
19181,0.0,0.0,0.0,24.13
19182,0.0,0.0,0.0,24.13
19183,0.0,0.0,0.0,24.13
19184,0.0,0.0,0.0,23.6
19185,0.0,0.0,0.0,23.6
19186,0.0,0.0,0.0,23.6
19187,0.0,0.0,0.0,23.6
19188,0.0,0.0,0.0,23.02
19189,0.0,0.0,0.0,23.02
19190,0.0,0.0,0.0,23.02
19191,0.0,0.0,0.0,23.02
19192,0.0,0.0,0.0,22.19
19193,0.0,0.0,0.0,22.19
19194,0.0,0.0,0.0,22.19
19195,0.0,0.0,0.0,22.19
19196,0.0,0.0,0.0,20.94
19197,0.0,0.0,0.0,20.94
19198,0.0,0.0,0.0,20.94
19199,0.0,0.0,0.0,20.94
19200,0.0,0.0,0.0,19.83
19201,0.0,0.0,0.0,19.83
19202,0.0,0.0,0.0,19.83
19203,0.0,0.0,0.0,19.83
19204,0.0,0.0,0.0,19.18
19205,0.0,0.0,0.0,19.18
19206,0.0,0.0,0.0,19.18
19207,0.0,0.0,0.0,19.18
19208,0.0,0.0,0.0,18.51
19209,0.0,0.0,0.0,18.51
19210,0.0,0.0,0.0,18.51
19211,0.0,0.0,0.0,18.51
19212,0.0,0.0,0.0,17.96
19213,0.0,0.0,0.0,17.96
19214,0.0,0.0,0.0,17.96
19215,0.0,0.0,0.0,17.96
19216,0.0,10.7,0.16,17.5
19217,0.0,10.7,0.16,17.5
19218,0.0,10.7,0.16,17.5
19219,0.0,10.7,0.16,17.5
19220,23.82,61.86,2.18,18.5
19221,23.82,61.86,2.18,18.5
19222,23.82,61.86,2.18,18.5
19223,23.82,61.86,2.18,18.5
19224,175.89,99.36,4.7,22.39
19225,175.89,99.36,4.7,22.39
19226,175.89,99.36,4.7,22.39
19227,175.89,99.36,4.7,22.39
19228,371.34,122.06,7.21,25.41
19229,371.34,122.06,7.21,25.41
19230,371.34,122.06,7.21,25.41
19231,371.34,122.06,7.21,25.41
19232,564.54,134.1,9.46,26.79
19233,564.54,134.1,9.46,26.79
19234,564.54,134.1,9.46,26.79
19235,564.54,134.1,9.46,26.79
19236,704.74,152.3,11.15,27.92
19237,704.74,152.3,11.15,27.92
19238,704.74,152.3,11.15,27.92
19239,704.74,152.3,11.15,27.92
19240,803.92,157.72,12.26,28.43
19241,803.92,157.72,12.26,28.43
19242,803.92,157.72,12.26,28.43
19243,803.92,157.72,12.26,28.43
19244,871.67,138.7,12.79,29.07
19245,871.67,138.7,12.79,29.07
19246,871.67,138.7,12.79,29.07
19247,871.67,138.7,12.79,29.07
19248,822.33,148.48,12.37,29.09
19249,822.33,148.48,12.37,29.09
19250,822.33,148.48,12.37,29.09
19251,822.33,148.48,12.37,29.09
19252,712.02,152.47,11.23,29.19
19253,712.02,152.47,11.23,29.19
19254,712.02,152.47,11.23,29.19
19255,712.02,152.47,11.23,29.19
19256,483.24,191.78,9.11,29.0
19257,483.24,191.78,9.11,29.0
19258,483.24,191.78,9.11,29.0
19259,483.24,191.78,9.11,29.0
19260,381.87,124.37,7.36,28.65
19261,381.87,124.37,7.36,28.65
19262,381.87,124.37,7.36,28.65
19263,381.87,124.37,7.36,28.65
19264,162.43,117.77,4.66,28.36
19265,162.43,117.77,4.66,28.36
19266,162.43,117.77,4.66,28.36
19267,162.43,117.77,4.66,28.36
19268,16.55,82.74,1.98,27.68
19269,16.55,82.74,1.98,27.68
19270,16.55,82.74,1.98,27.68
19271,16.55,82.74,1.98,27.68
19272,0.0,15.16,0.23,26.57
19273,0.0,15.16,0.23,26.57
19274,0.0,15.16,0.23,26.57
19275,0.0,15.16,0.23,26.57
19276,0.0,0.0,0.0,26.1
19277,0.0,0.0,0.0,26.1
19278,0.0,0.0,0.0,26.1
19279,0.0,0.0,0.0,26.1
19280,0.0,0.0,0.0,25.63
19281,0.0,0.0,0.0,25.63
19282,0.0,0.0,0.0,25.63
19283,0.0,0.0,0.0,25.63
19284,0.0,0.0,0.0,25.01
19285,0.0,0.0,0.0,25.01
19286,0.0,0.0,0.0,25.01
19287,0.0,0.0,0.0,25.01
19288,0.0,0.0,0.0,24.46
19289,0.0,0.0,0.0,24.46
19290,0.0,0.0,0.0,24.46
19291,0.0,0.0,0.0,24.46
19292,0.0,0.0,0.0,23.89
19293,0.0,0.0,0.0,23.89
19294,0.0,0.0,0.0,23.89
19295,0.0,0.0,0.0,23.89
19296,0.0,0.0,0.0,22.78
19297,0.0,0.0,0.0,22.78
19298,0.0,0.0,0.0,22.78
19299,0.0,0.0,0.0,22.78
19300,0.0,0.0,0.0,22.22
19301,0.0,0.0,0.0,22.22
19302,0.0,0.0,0.0,22.22
19303,0.0,0.0,0.0,22.22
19304,0.0,0.0,0.0,21.27
19305,0.0,0.0,0.0,21.27
19306,0.0,0.0,0.0,21.27
19307,0.0,0.0,0.0,21.27
19308,0.0,0.0,0.0,20.56
19309,0.0,0.0,0.0,20.56
19310,0.0,0.0,0.0,20.56
19311,0.0,0.0,0.0,20.56
19312,0.0,8.02,0.12,19.94
19313,0.0,8.02,0.12,19.94
19314,0.0,8.02,0.12,19.94
19315,0.0,8.02,0.12,19.94
19316,20.35,66.69,2.08,20.29
19317,20.35,66.69,2.08,20.29
19318,20.35,66.69,2.08,20.29
19319,20.35,66.69,2.08,20.29
19320,162.4,108.03,4.57,23.67
19321,162.4,108.03,4.57,23.67
19322,162.4,108.03,4.57,23.67
19323,162.4,108.03,4.57,23.67
19324,356.89,131.86,7.11,27.1
19325,356.89,131.86,7.11,27.1
19326,356.89,131.86,7.11,27.1
19327,356.89,131.86,7.11,27.1
19328,544.04,147.24,9.34,28.84
19329,544.04,147.24,9.34,28.84
19330,544.04,147.24,9.34,28.84
19331,544.04,147.24,9.34,28.84
19332,679.31,167.73,11.0,30.21
19333,679.31,167.73,11.0,30.21
19334,679.31,167.73,11.0,30.21
19335,679.31,167.73,11.0,30.21
19336,774.85,176.46,12.11,30.94
19337,774.85,176.46,12.11,30.94
19338,774.85,176.46,12.11,30.94
19339,774.85,176.46,12.11,30.94
19340,824.48,169.04,12.57,31.57
19341,824.48,169.04,12.57,31.57
19342,824.48,169.04,12.57,31.57
19343,824.48,169.04,12.57,31.57
19344,793.3,167.28,12.22,31.85
19345,793.3,167.28,12.22,31.85
19346,793.3,167.28,12.22,31.85
19347,793.3,167.28,12.22,31.85
19348,660.78,185.16,10.97,31.79
19349,660.78,185.16,10.97,31.79
19350,660.78,185.16,10.97,31.79
19351,660.78,185.16,10.97,31.79
19352,503.16,180.23,9.2,31.84
19353,503.16,180.23,9.2,31.84
19354,503.16,180.23,9.2,31.84
19355,503.16,180.23,9.2,31.84
19356,353.76,141.92,7.17,31.45
19357,353.76,141.92,7.17,31.45
19358,353.76,141.92,7.17,31.45
19359,353.76,141.92,7.17,31.45
19360,165.28,115.1,4.66,30.83
19361,165.28,115.1,4.66,30.83
19362,165.28,115.1,4.66,30.83
19363,165.28,115.1,4.66,30.83
19364,31.89,60.53,2.36,29.89
19365,31.89,60.53,2.36,29.89
19366,31.89,60.53,2.36,29.89
19367,31.89,60.53,2.36,29.89
19368,0.0,16.05,0.24,28.13
19369,0.0,16.05,0.24,28.13
19370,0.0,16.05,0.24,28.13
19371,0.0,16.05,0.24,28.13
19372,0.0,0.0,0.0,28.22
19373,0.0,0.0,0.0,28.22
19374,0.0,0.0,0.0,28.22
19375,0.0,0.0,0.0,28.22
19376,0.0,0.0,0.0,27.54
19377,0.0,0.0,0.0,27.54
19378,0.0,0.0,0.0,27.54
19379,0.0,0.0,0.0,27.54
19380,0.0,0.0,0.0,26.8
19381,0.0,0.0,0.0,26.8
19382,0.0,0.0,0.0,26.8
19383,0.0,0.0,0.0,26.8
19384,0.0,0.0,0.0,25.59
19385,0.0,0.0,0.0,25.59
19386,0.0,0.0,0.0,25.59
19387,0.0,0.0,0.0,25.59
19388,0.0,0.0,0.0,24.1
19389,0.0,0.0,0.0,24.1
19390,0.0,0.0,0.0,24.1
19391,0.0,0.0,0.0,24.1
19392,0.0,0.0,0.0,22.4
19393,0.0,0.0,0.0,22.4
19394,0.0,0.0,0.0,22.4
19395,0.0,0.0,0.0,22.4
19396,0.0,0.0,0.0,21.12
19397,0.0,0.0,0.0,21.12
19398,0.0,0.0,0.0,21.12
19399,0.0,0.0,0.0,21.12
19400,0.0,0.0,0.0,19.97
19401,0.0,0.0,0.0,19.97
19402,0.0,0.0,0.0,19.97
19403,0.0,0.0,0.0,19.97
19404,0.0,0.0,0.0,19.09
19405,0.0,0.0,0.0,19.09
19406,0.0,0.0,0.0,19.09
19407,0.0,0.0,0.0,19.09
19408,0.0,8.02,0.12,18.5
19409,0.0,8.02,0.12,18.5
19410,0.0,8.02,0.12,18.5
19411,0.0,8.02,0.12,18.5
19412,22.81,61.24,2.13,19.42
19413,22.81,61.24,2.13,19.42
19414,22.81,61.24,2.13,19.42
19415,22.81,61.24,2.13,19.42
19416,174.03,98.75,4.64,24.27
19417,174.03,98.75,4.64,24.27
19418,174.03,98.75,4.64,24.27
19419,174.03,98.75,4.64,24.27
19420,369.66,122.38,7.15,28.54
19421,369.66,122.38,7.15,28.54
19422,369.66,122.38,7.15,28.54
19423,369.66,122.38,7.15,28.54
19424,553.19,141.44,9.36,30.42
19425,553.19,141.44,9.36,30.42
19426,553.19,141.44,9.36,30.42
19427,553.19,141.44,9.36,30.42
19428,704.43,152.66,11.11,31.56
19429,704.43,152.66,11.11,31.56
19430,704.43,152.66,11.11,31.56
19431,704.43,152.66,11.11,31.56
19432,803.73,158.08,12.22,32.29
19433,803.73,158.08,12.22,32.29
19434,803.73,158.08,12.22,32.29
19435,803.73,158.08,12.22,32.29
19436,855.73,149.48,12.69,32.8
19437,855.73,149.48,12.69,32.8
19438,855.73,149.48,12.69,32.8
19439,855.73,149.48,12.69,32.8
19440,823.3,147.78,12.33,32.83
19441,823.3,147.78,12.33,32.83
19442,823.3,147.78,12.33,32.83
19443,823.3,147.78,12.33,32.83
19444,699.38,161.01,11.13,32.99
19445,699.38,161.01,11.13,32.99
19446,699.38,161.01,11.13,32.99
19447,699.38,161.01,11.13,32.99
19448,574.83,134.72,9.54,32.86
19449,574.83,134.72,9.54,32.86
19450,574.83,134.72,9.54,32.86
19451,574.83,134.72,9.54,32.86
19452,373.96,128.59,7.26,32.81
19453,373.96,128.59,7.26,32.81
19454,373.96,128.59,7.26,32.81
19455,373.96,128.59,7.26,32.81
19456,155.33,121.92,4.57,32.15
19457,155.33,121.92,4.57,32.15
19458,155.33,121.92,4.57,32.15
19459,155.33,121.92,4.57,32.15
19460,30.99,60.84,2.32,31.08
19461,30.99,60.84,2.32,31.08
19462,30.99,60.84,2.32,31.08
19463,30.99,60.84,2.32,31.08
19464,0.0,14.27,0.21,29.84
19465,0.0,14.27,0.21,29.84
19466,0.0,14.27,0.21,29.84
19467,0.0,14.27,0.21,29.84
19468,0.0,0.0,0.0,29.52
19469,0.0,0.0,0.0,29.52
19470,0.0,0.0,0.0,29.52
19471,0.0,0.0,0.0,29.52
19472,0.0,0.0,0.0,28.76
19473,0.0,0.0,0.0,28.76
19474,0.0,0.0,0.0,28.76
19475,0.0,0.0,0.0,28.76
19476,0.0,0.0,0.0,28.02
19477,0.0,0.0,0.0,28.02
19478,0.0,0.0,0.0,28.02
19479,0.0,0.0,0.0,28.02
19480,0.0,0.0,0.0,26.19
19481,0.0,0.0,0.0,26.19
19482,0.0,0.0,0.0,26.19
19483,0.0,0.0,0.0,26.19
19484,0.0,0.0,0.0,25.0
19485,0.0,0.0,0.0,25.0
19486,0.0,0.0,0.0,25.0
19487,0.0,0.0,0.0,25.0
19488,0.0,0.0,0.0,23.85
19489,0.0,0.0,0.0,23.85
19490,0.0,0.0,0.0,23.85
19491,0.0,0.0,0.0,23.85
19492,0.0,0.0,0.0,22.73
19493,0.0,0.0,0.0,22.73
19494,0.0,0.0,0.0,22.73
19495,0.0,0.0,0.0,22.73
19496,0.0,0.0,0.0,21.7
19497,0.0,0.0,0.0,21.7
19498,0.0,0.0,0.0,21.7
19499,0.0,0.0,0.0,21.7
19500,0.0,0.0,0.0,20.79
19501,0.0,0.0,0.0,20.79
19502,0.0,0.0,0.0,20.79
19503,0.0,0.0,0.0,20.79
19504,0.0,8.02,0.12,19.87
19505,0.0,8.02,0.12,19.87
19506,0.0,8.02,0.12,19.87
19507,0.0,8.02,0.12,19.87
19508,0.56,65.03,0.96,20.41
19509,0.56,65.03,0.96,20.41
19510,0.56,65.03,0.96,20.41
19511,0.56,65.03,0.96,20.41
19512,190.22,86.69,4.74,24.1
19513,190.22,86.69,4.74,24.1
19514,190.22,86.69,4.74,24.1
19515,190.22,86.69,4.74,24.1
19516,362.49,126.42,7.09,28.05
19517,362.49,126.42,7.09,28.05
19518,362.49,126.42,7.09,28.05
19519,362.49,126.42,7.09,28.05
19520,553.49,140.62,9.34,29.98
19521,553.49,140.62,9.34,29.98
19522,553.49,140.62,9.34,29.98
19523,553.49,140.62,9.34,29.98
19524,691.41,161.02,11.03,31.21
19525,691.41,161.02,11.03,31.21
19526,691.41,161.02,11.03,31.21
19527,691.41,161.02,11.03,31.21
19528,789.44,167.58,12.14,32.27
19529,789.44,167.58,12.14,32.27
19530,789.44,167.58,12.14,32.27
19531,789.44,167.58,12.14,32.27
19532,856.29,149.66,12.67,33.16
19533,856.29,149.66,12.67,33.16
19534,856.29,149.66,12.67,33.16
19535,856.29,149.66,12.67,33.16
19536,793.18,167.67,12.18,33.82
19537,793.18,167.67,12.18,33.82
19538,793.18,167.67,12.18,33.82
19539,793.18,167.67,12.18,33.82
19540,699.82,161.22,11.12,34.14
19541,699.82,161.22,11.12,34.14
19542,699.82,161.22,11.12,34.14
19543,699.82,161.22,11.12,34.14
19544,564.26,141.92,9.47,34.28
19545,564.26,141.92,9.47,34.28
19546,564.26,141.92,9.47,34.28
19547,564.26,141.92,9.47,34.28
19548,374.13,128.78,7.25,34.01
19549,374.13,128.78,7.25,34.01
19550,374.13,128.78,7.25,34.01
19551,374.13,128.78,7.25,34.01
19552,191.49,95.61,4.82,33.25
19553,191.49,95.61,4.82,33.25
19554,191.49,95.61,4.82,33.25
19555,191.49,95.61,4.82,33.25
19556,34.33,54.85,2.37,31.92
19557,34.33,54.85,2.37,31.92
19558,34.33,54.85,2.37,31.92
19559,34.33,54.85,2.37,31.92
19560,0.0,14.27,0.21,31.14
19561,0.0,14.27,0.21,31.14
19562,0.0,14.27,0.21,31.14
19563,0.0,14.27,0.21,31.14
19564,0.0,0.0,0.0,29.87
19565,0.0,0.0,0.0,29.87
19566,0.0,0.0,0.0,29.87
19567,0.0,0.0,0.0,29.87
19568,0.0,0.0,0.0,28.87
19569,0.0,0.0,0.0,28.87
19570,0.0,0.0,0.0,28.87
19571,0.0,0.0,0.0,28.87
19572,0.0,0.0,0.0,27.03
19573,0.0,0.0,0.0,27.03
19574,0.0,0.0,0.0,27.03
19575,0.0,0.0,0.0,27.03
19576,0.0,0.0,0.0,25.04
19577,0.0,0.0,0.0,25.04
19578,0.0,0.0,0.0,25.04
19579,0.0,0.0,0.0,25.04
19580,0.0,0.0,0.0,23.57
19581,0.0,0.0,0.0,23.57
19582,0.0,0.0,0.0,23.57
19583,0.0,0.0,0.0,23.57
19584,0.0,0.0,0.0,22.3
19585,0.0,0.0,0.0,22.3
19586,0.0,0.0,0.0,22.3
19587,0.0,0.0,0.0,22.3
19588,0.0,0.0,0.0,21.12
19589,0.0,0.0,0.0,21.12
19590,0.0,0.0,0.0,21.12
19591,0.0,0.0,0.0,21.12
19592,0.0,0.0,0.0,20.16
19593,0.0,0.0,0.0,20.16
19594,0.0,0.0,0.0,20.16
19595,0.0,0.0,0.0,20.16
19596,0.0,0.0,0.0,19.42
19597,0.0,0.0,0.0,19.42
19598,0.0,0.0,0.0,19.42
19599,0.0,0.0,0.0,19.42
19600,0.0,7.13,0.11,18.84
19601,0.0,7.13,0.11,18.84
19602,0.0,7.13,0.11,18.84
19603,0.0,7.13,0.11,18.84
19604,24.93,55.16,2.16,19.67
19605,24.93,55.16,2.16,19.67
19606,24.93,55.16,2.16,19.67
19607,24.93,55.16,2.16,19.67
19608,179.71,93.42,4.64,24.29
19609,179.71,93.42,4.64,24.29
19610,179.71,93.42,4.64,24.29
19611,179.71,93.42,4.64,24.29
19612,382.72,113.05,7.18,28.42
19613,382.72,113.05,7.18,28.42
19614,382.72,113.05,7.18,28.42
19615,382.72,113.05,7.18,28.42
19616,563.78,133.8,9.36,30.57
19617,563.78,133.8,9.36,30.57
19618,563.78,133.8,9.36,30.57
19619,563.78,133.8,9.36,30.57
19620,704.3,153.05,11.07,31.83
19621,704.3,153.05,11.07,31.83
19622,704.3,153.05,11.07,31.83
19623,704.3,153.05,11.07,31.83
19624,804.78,157.42,12.18,32.89
19625,804.78,157.42,12.18,32.89
19626,804.78,157.42,12.18,32.89
19627,804.78,157.42,12.18,32.89
19628,872.89,139.38,12.73,33.74
19629,872.89,139.38,12.73,33.74
19630,872.89,139.38,12.73,33.74
19631,872.89,139.38,12.73,33.74
19632,824.44,148.16,12.3,34.38
19633,824.44,148.16,12.3,34.38
19634,824.44,148.16,12.3,34.38
19635,824.44,148.16,12.3,34.38
19636,726.26,144.0,11.21,34.87
19637,726.26,144.0,11.21,34.87
19638,726.26,144.0,11.21,34.87
19639,726.26,144.0,11.21,34.87
19640,574.63,135.1,9.5,34.81
19641,574.63,135.1,9.5,34.81
19642,574.63,135.1,9.5,34.81
19643,574.63,135.1,9.5,34.81
19644,395.48,114.43,7.34,34.49
19645,395.48,114.43,7.34,34.49
19646,395.48,114.43,7.34,34.49
19647,395.48,114.43,7.34,34.49
19648,191.47,95.75,4.81,33.66
19649,191.47,95.75,4.81,33.66
19650,191.47,95.75,4.81,33.66
19651,191.47,95.75,4.81,33.66
19652,33.42,55.12,2.33,32.51
19653,33.42,55.12,2.33,32.51
19654,33.42,55.12,2.33,32.51
19655,33.42,55.12,2.33,32.51
19656,0.0,13.37,0.2,30.85
19657,0.0,13.37,0.2,30.85
19658,0.0,13.37,0.2,30.85
19659,0.0,13.37,0.2,30.85
19660,0.0,0.0,0.0,30.34
19661,0.0,0.0,0.0,30.34
19662,0.0,0.0,0.0,30.34
19663,0.0,0.0,0.0,30.34
19664,0.0,0.0,0.0,29.73
19665,0.0,0.0,0.0,29.73
19666,0.0,0.0,0.0,29.73
19667,0.0,0.0,0.0,29.73
19668,0.0,0.0,0.0,28.84
19669,0.0,0.0,0.0,28.84
19670,0.0,0.0,0.0,28.84
19671,0.0,0.0,0.0,28.84
19672,0.0,0.0,0.0,27.35
19673,0.0,0.0,0.0,27.35
19674,0.0,0.0,0.0,27.35
19675,0.0,0.0,0.0,27.35
19676,0.0,0.0,0.0,25.75
19677,0.0,0.0,0.0,25.75
19678,0.0,0.0,0.0,25.75
19679,0.0,0.0,0.0,25.75
19680,0.0,0.0,0.0,24.29
19681,0.0,0.0,0.0,24.29
19682,0.0,0.0,0.0,24.29
19683,0.0,0.0,0.0,24.29
19684,0.0,0.0,0.0,23.05
19685,0.0,0.0,0.0,23.05
19686,0.0,0.0,0.0,23.05
19687,0.0,0.0,0.0,23.05
19688,0.0,0.0,0.0,21.97
19689,0.0,0.0,0.0,21.97
19690,0.0,0.0,0.0,21.97
19691,0.0,0.0,0.0,21.97
19692,0.0,0.0,0.0,21.06
19693,0.0,0.0,0.0,21.06
19694,0.0,0.0,0.0,21.06
19695,0.0,0.0,0.0,21.06
19696,0.0,0.0,0.0,20.36
19697,0.0,0.0,0.0,20.36
19698,0.0,0.0,0.0,20.36
19699,0.0,0.0,0.0,20.36
19700,22.36,57.84,2.06,20.94
19701,22.36,57.84,2.06,20.94
19702,22.36,57.84,2.06,20.94
19703,22.36,57.84,2.06,20.94
19704,172.15,98.28,4.56,25.48
19705,172.15,98.28,4.56,25.48
19706,172.15,98.28,4.56,25.48
19707,172.15,98.28,4.56,25.48
19708,368.29,121.95,7.07,29.77
19709,368.29,121.95,7.07,29.77
19710,368.29,121.95,7.07,29.77
19711,368.29,121.95,7.07,29.77
19712,552.24,141.0,9.28,31.33
19713,552.24,141.0,9.28,31.33
19714,552.24,141.0,9.28,31.33
19715,552.24,141.0,9.28,31.33
19716,691.3,160.39,10.97,32.46
19717,691.3,160.39,10.97,32.46
19718,691.3,160.39,10.97,32.46
19719,691.3,160.39,10.97,32.46
19720,789.46,167.99,12.1,33.34
19721,789.46,167.99,12.1,33.34
19722,789.46,167.99,12.1,33.34
19723,789.46,167.99,12.1,33.34
19724,856.49,150.04,12.63,34.05
19725,856.49,150.04,12.63,34.05
19726,856.49,150.04,12.63,34.05
19727,856.49,150.04,12.63,34.05
19728,808.09,158.75,12.21,34.58
19729,808.09,158.75,12.21,34.58
19730,808.09,158.75,12.21,34.58
19731,808.09,158.75,12.21,34.58
19732,698.72,161.62,11.07,34.73
19733,698.72,161.62,11.07,34.73
19734,698.72,161.62,11.07,34.73
19735,698.72,161.62,11.07,34.73
19736,553.07,149.33,9.38,34.52
19737,553.07,149.33,9.38,34.52
19738,553.07,149.33,9.38,34.52
19739,553.07,149.33,9.38,34.52
19740,380.08,124.32,7.23,34.21
19741,380.08,124.32,7.23,34.21
19742,380.08,124.32,7.23,34.21
19743,380.08,124.32,7.23,34.21
19744,186.87,97.84,4.74,33.75
19745,186.87,97.84,4.74,33.75
19746,186.87,97.84,4.74,33.75
19747,186.87,97.84,4.74,33.75
19748,29.86,59.52,2.24,32.54
19749,29.86,59.52,2.24,32.54
19750,29.86,59.52,2.24,32.54
19751,29.86,59.52,2.24,32.54
19752,0.0,12.48,0.19,30.97
19753,0.0,12.48,0.19,30.97
19754,0.0,12.48,0.19,30.97
19755,0.0,12.48,0.19,30.97
19756,0.0,0.0,0.0,30.37
19757,0.0,0.0,0.0,30.37
19758,0.0,0.0,0.0,30.37
19759,0.0,0.0,0.0,30.37
